/* DATA DESCRIPTION:
Citation:	Nicolaus, Marcel (2025): Master tracks in different resolutions of POLARSTERN cruise PS149, Tromsø - Longyearbyen, 2025-07-02 - 2025-09-01 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.987133
Abstract:	Raw data acquired by position sensors on board RV Polarstern during expedition PS149 was processed to receive a validated master track which can be used as reference of further expedition data. During PS149 two Trimble Marine R750 GPS receivers and the iXBlue HYDRINS hydrographic survey inertial navigation system were used as navigation sensors. Data were downloaded from DAVIS SHIP data base (https://dship.awi.de) with a resolution of 1 sec. Processed data are provided as a master track with 1 sec resolution derived from the position sensors' data selected by priority and a generalized track with a reduced set of the most significant positions of the master track.
Other version:	Generalized master track of POLARSTERN cruise PS149 (URI: https://download.pangaea.de/reference/135886/attachments/PS149_mastertrack_generalized.zip)
	Nicolaus, Marcel (2025): Master track of POLARSTERN cruise PS149 in 1 sec resolution (zipped, 221 MB) [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.987132
Data processing report:	Processing report for navigation sensors from POLARSTERN cruise PS149 (URI: https://download.pangaea.de/reference/135888/attachments/PS149_nav.pdf)
Further details:	Station list of POLARSTERN cruise PS149 (URI: https://www.pangaea.de/expeditions/events/PS149)
	Trackline map of navigation sensors from POLARSTERN cruise PS149 (URI: https://download.pangaea.de/reference/135889/attachments/PS149_nav.png)
Coverage:	MEDIAN LATITUDE: 83.024700 * MEDIAN LONGITUDE: 9.752738 * SOUTH-BOUND LATITUDE: 69.747311 * WEST-BOUND LONGITUDE: -18.001448 * NORTH-BOUND LATITUDE: 85.034744 * EAST-BOUND LONGITUDE: 34.157959
	DATE/TIME START: 2025-07-02T07:20:00 * DATE/TIME END: 2025-09-01T04:59:59
Event(s):	PS149-track * LATITUDE START: 69.747315 * LONGITUDE START: 19.142442 * LATITUDE END: 78.185573 * LONGITUDE END: 14.255669 * DATE/TIME START: 2025-07-02T07:00:00 * DATE/TIME END: 2025-09-01T04:59:59 * CAMPAIGN: PS149 (CONTRASTS; ArcWatch 3) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT) * COMMENT: Tromsø - Longyearbyen
Comment:	This dataset contains the master track in 10 min resolution, for other resolutions please see "Other version" references.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	17542 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2025-08-24T08:20	84.17203	17.85521	0.223	292.2
2025-08-24T08:30	84.17229	17.84937	0.234	293.6
2025-08-24T08:40	84.17257	17.84349	0.238	294.9
2025-08-24T08:50	84.17286	17.83766	0.239	296.5
2025-08-24T09:00	84.17317	17.83179	0.243	297.6
2025-08-24T09:10	84.17350	17.82604	0.242	299.3
2025-08-24T09:20	84.17385	17.82058	0.236	301.8
2025-08-24T09:30	84.17420	17.81564	0.223	305.4
2025-08-24T09:40	84.17457	17.81118	0.210	309.0
2025-08-24T09:50	84.17494	17.80724	0.197	312.8
2025-08-24T10:00	84.17531	17.80383	0.183	316.9
2025-08-24T10:10	84.17569	17.80100	0.173	323.0
2025-08-24T10:20	84.17608	17.79880	0.163	330.3
2025-08-24T10:30	84.17649	17.79715	0.160	337.8
2025-08-24T10:40	84.17692	17.79598	0.161	344.6
2025-08-24T10:50	84.17735	17.79546	0.155	352.9
2025-08-24T11:00	84.17775	17.79547	0.144	0.3
2025-08-24T11:10	84.17812	17.79595	0.134	7.5
2025-08-24T11:20	84.17846	17.79680	0.130	13.8
2025-08-24T11:30	84.17878	17.79767	0.119	15.5
2025-08-24T11:40	84.17905	17.79856	0.102	18.8
2025-08-24T11:50	84.17925	17.79942	0.081	22.8
2025-08-24T12:00	84.17938	17.80006	0.052	26.4
2025-08-24T12:10	84.17946	17.80049	0.031	31.4
2025-08-24T12:20	84.17946	17.80074	0.009	92.2
2025-08-24T12:30	84.17942	17.80089	0.015	159.3
2025-08-24T12:40	84.17933	17.80090	0.030	178.9
2025-08-24T12:50	84.17924	17.80076	0.034	188.8
2025-08-24T13:00	84.17914	17.80056	0.037	191.4
2025-08-24T13:10	84.17904	17.80004	0.042	206.8
2025-08-24T13:20	84.17893	17.79914	0.051	220.7
2025-08-24T13:30	84.17882	17.79767	0.066	234.2
2025-08-24T13:40	84.17872	17.79567	0.083	242.7
2025-08-24T13:50	84.17863	17.79330	0.092	250.1
2025-08-24T14:00	84.17856	17.79057	0.103	255.8
2025-08-24T14:10	84.17852	17.78750	0.113	263.2
2025-08-24T14:20	84.17852	17.78423	0.120	269.5
2025-08-24T14:30	84.17857	17.78074	0.129	277.1
2025-08-24T14:40	84.17866	17.77669	0.153	283.0
2025-08-24T14:50	84.17884	17.77185	0.189	290.4
2025-08-24T15:00	84.17911	17.76637	0.223	295.8
2025-08-24T15:10	84.17945	17.76082	0.238	301.1
2025-08-24T15:20	84.17985	17.75560	0.240	307.2
2025-08-24T15:30	84.18030	17.75094	0.235	313.4
2025-08-24T15:40	84.18042	17.74814	0.112	293.4
2025-08-24T15:50	84.18009	17.74454	0.179	227.6
2025-08-24T16:00	84.18090	17.73904	0.355	325.4
2025-08-24T16:10	84.18162	17.73374	0.325	323.2
2025-08-24T16:20	84.18204	17.73161	0.171	332.8
2025-08-24T16:30	84.17666	17.72086	1.983	191.5
2025-08-24T16:40	84.17236	17.60078	4.675	250.6
2025-08-24T16:50	84.18182	17.51044	4.765	316.0
2025-08-24T17:00	84.19149	17.43766	4.397	322.7
2025-08-24T17:10	84.20315	17.38374	4.656	335.0
2025-08-24T17:20	84.20737	17.32327	2.683	304.6
2025-08-24T17:30	84.20898	17.31755	0.620	340.3
2025-08-24T17:40	84.21015	17.32074	0.438	15.4
2025-08-24T17:50	84.21127	17.32348	0.419	13.8
2025-08-24T18:00	84.21230	17.32498	0.376	8.4
2025-08-24T18:10	84.21233	17.32539	0.018	57.0
2025-08-24T18:20	84.21249	17.32055	0.186	288.1
2025-08-24T18:30	84.21299	17.32495	0.241	41.9
2025-08-24T18:40	84.20929	17.26720	2.494	237.7
2025-08-24T18:50	84.20447	17.13647	5.081	250.0
2025-08-24T19:00	84.19139	17.02251	6.303	221.4
2025-08-24T19:10	84.18970	16.86397	5.836	264.1
2025-08-24T19:20	84.18929	16.67741	6.833	268.9
2025-08-24T19:30	84.18828	16.49766	6.592	266.9
2025-08-24T19:40	84.18926	16.33536	5.954	273.5
2025-08-24T19:50	84.19014	16.14009	7.156	272.6
2025-08-24T20:00	84.18027	16.03677	5.203	226.7
2025-08-24T20:10	84.18361	15.86577	6.384	281.0
2025-08-24T20:20	84.18331	15.68204	6.735	269.2
2025-08-24T20:30	84.17459	15.52179	6.670	241.9
2025-08-24T20:40	84.15931	15.43243	6.427	210.8
2025-08-24T20:50	84.14850	15.33606	5.279	222.3
2025-08-24T21:00	84.13568	15.23582	5.932	218.6
2025-08-24T21:10	84.12089	15.12695	6.695	217.0
2025-08-24T21:20	84.10609	15.04855	6.093	208.6
2025-08-24T21:30	84.10831	14.88071	6.283	277.4
2025-08-24T21:40	84.10809	14.70138	6.658	269.4
2025-08-24T21:50	84.10299	14.53583	6.419	253.4
2025-08-24T22:00	84.09400	14.37840	6.697	241.0
2025-08-24T22:10	84.08286	14.23596	6.660	232.9
2025-08-24T22:20	84.06713	14.14053	6.714	212.1
2025-08-24T22:30	84.05857	13.98358	6.637	242.3
2025-08-24T22:40	84.05267	13.80761	6.928	252.1
2025-08-24T22:50	84.04192	13.66095	6.735	234.8
2025-08-24T23:00	84.04087	13.49463	6.256	266.6
2025-08-24T23:10	84.04504	13.32567	6.518	283.4
2025-08-24T23:20	84.04387	13.15502	6.417	266.3
2025-08-24T23:30	84.03008	13.07152	5.892	212.2
2025-08-24T23:40	84.03228	12.91587	5.907	277.8
2025-08-24T23:50	84.03137	12.81625	3.761	265.1
2025-08-25T00:00	84.03507	12.63836	6.820	281.4
2025-08-25T00:10	84.04357	12.50292	5.944	301.2
2025-08-25T00:20	84.04152	12.34085	6.128	263.1
2025-08-25T00:30	84.03821	12.16385	6.754	259.9
2025-08-25T00:40	84.03269	11.98635	6.963	253.4
2025-08-25T00:50	84.02831	11.83626	5.864	254.4
2025-08-25T01:00	84.02041	11.73841	4.661	232.3
2025-08-25T01:10	84.00620	11.64710	6.187	213.9
2025-08-25T01:20	83.99349	11.51113	6.894	228.3
2025-08-25T01:30	83.97589	11.43872	6.932	203.3
2025-08-25T01:40	83.97241	11.26182	6.833	259.5
2025-08-25T01:50	83.96603	11.10977	6.220	248.3
2025-08-25T02:00	83.95145	11.04428	5.833	205.3
2025-08-25T02:10	83.94246	10.92663	5.541	234.1
2025-08-25T02:20	83.93518	10.82395	4.724	236.2
2025-08-25T02:30	83.93475	10.65448	6.477	268.7
2025-08-25T02:40	83.93761	10.51448	5.448	281.0
2025-08-25T02:50	83.93337	10.35463	6.297	256.0
2025-08-25T03:00	83.93050	10.17490	6.949	261.5
2025-08-25T03:10	83.92988	10.02084	5.896	267.9
2025-08-25T03:20	83.93035	9.85909	6.188	271.7
2025-08-25T03:30	83.92856	9.69712	6.228	264.1
2025-08-25T03:40	83.92454	9.53440	6.394	256.9
2025-08-25T03:50	83.91764	9.36838	6.831	248.6
2025-08-25T04:00	83.91695	9.18935	6.866	268.0
2025-08-25T04:10	83.90741	9.04111	6.650	238.8
2025-08-25T04:20	83.89501	8.90093	7.009	230.3
2025-08-25T04:30	83.88614	8.75233	6.558	240.8
2025-08-25T04:40	83.87704	8.59863	6.777	241.0
2025-08-25T04:50	83.87276	8.43057	6.667	256.7
2025-08-25T05:00	83.86221	8.32289	5.645	227.5
2025-08-25T05:10	83.84679	8.22866	6.664	213.2
2025-08-25T05:20	83.83503	8.11340	6.171	226.5
2025-08-25T05:30	83.81698	8.13247	6.570	173.5
2025-08-25T05:40	83.80091	8.13066	5.810	180.7
2025-08-25T05:50	83.79112	8.02409	5.468	229.7
2025-08-25T06:00	83.78836	7.86108	6.455	261.2
2025-08-25T06:10	83.77515	7.75188	6.413	221.9
2025-08-25T06:20	83.77827	7.60843	5.736	281.4
2025-08-25T06:30	83.77783	7.44945	6.234	268.6
2025-08-25T06:40	83.76584	7.32475	6.538	228.5
2025-08-25T06:50	83.75472	7.20691	6.133	229.1
2025-08-25T07:00	83.75085	7.04508	6.521	257.7
2025-08-25T07:10	83.74993	6.86886	6.946	267.3
2025-08-25T07:20	83.74889	6.69627	6.806	266.9
2025-08-25T07:30	83.74995	6.51911	6.986	273.2
2025-08-25T07:40	83.74116	6.37236	6.599	241.2
2025-08-25T07:50	83.73049	6.23575	6.629	234.5
2025-08-25T08:00	83.72487	6.08624	6.247	251.1
2025-08-25T08:10	83.72695	5.92963	6.235	277.0
2025-08-25T08:20	83.73167	5.77992	6.155	286.2
2025-08-25T08:30	83.74038	5.68002	5.044	308.6
2025-08-25T08:40	83.74884	5.54325	6.198	299.7
2025-08-25T08:50	83.75532	5.41492	5.567	294.9
2025-08-25T09:00	83.76162	5.27226	6.055	292.2
2025-08-25T09:10	83.76328	5.11218	6.318	275.5
2025-08-25T09:20	83.75152	4.98834	6.466	228.9
2025-08-25T09:30	83.73504	4.85033	8.067	222.5
2025-08-25T09:40	83.72036	4.68450	8.433	231.1
2025-08-25T09:50	83.71986	4.52049	6.490	268.5
2025-08-25T10:00	83.71819	4.37106	5.943	264.2
2025-08-25T10:10	83.71036	4.21065	6.955	246.0
2025-08-25T10:20	83.70044	4.06045	6.952	239.0
2025-08-25T10:30	83.69814	3.88963	6.830	263.1
2025-08-25T10:40	83.70461	3.74199	6.308	291.8
2025-08-25T10:50	83.70680	3.58311	6.349	277.2
2025-08-25T11:00	83.71093	3.42445	6.463	283.4
2025-08-25T11:10	83.71532	3.28371	5.795	286.0
2025-08-25T11:20	83.71956	3.12073	6.630	283.4
2025-08-25T11:30	83.72742	2.97743	6.339	296.7
2025-08-25T11:40	83.72807	2.84158	5.372	272.6
2025-08-25T11:50	83.72255	2.69605	6.089	250.9
2025-08-25T12:00	83.72409	2.52482	6.794	274.8
2025-08-25T12:10	83.72477	2.37605	5.886	272.5
2025-08-25T12:20	83.71329	2.24135	6.756	232.2
2025-08-25T12:30	83.69900	2.10784	7.398	225.8
2025-08-25T12:40	83.68979	1.95046	7.083	242.0
2025-08-25T12:50	83.67991	1.79708	7.070	239.7
2025-08-25T13:00	83.66550	1.67047	7.253	224.2
2025-08-25T13:10	83.65175	1.54213	7.142	225.9
2025-08-25T13:20	83.63608	1.46519	6.451	208.6
2025-08-25T13:30	83.61925	1.37933	6.994	209.6
2025-08-25T13:40	83.60376	1.26678	7.203	219.0
2025-08-25T13:50	83.58868	1.14009	7.473	223.2
2025-08-25T14:00	83.56952	1.07144	7.465	201.9
2025-08-25T14:10	83.54983	1.01678	7.455	197.3
2025-08-25T14:20	83.52961	0.98995	7.396	188.5
2025-08-25T14:30	83.50950	0.98747	7.273	180.8
2025-08-25T14:40	83.48871	0.99203	7.518	178.6
2025-08-25T14:50	83.46960	0.99863	6.918	177.8
2025-08-25T15:00	83.45574	0.89591	6.558	220.2
2025-08-25T15:10	83.43746	0.92223	6.698	170.7
2025-08-25T15:20	83.41871	0.91091	6.799	184.0
2025-08-25T15:30	83.39866	0.88804	7.311	187.5
2025-08-25T15:40	83.37816	0.88346	7.416	181.5
2025-08-25T15:50	83.36132	0.82839	6.507	200.7
2025-08-25T16:00	83.34574	0.71872	7.267	219.2
2025-08-25T16:10	83.33008	0.64495	6.456	208.7
2025-08-25T16:20	83.31227	0.61854	6.535	189.8
2025-08-25T16:30	83.29330	0.58873	6.973	190.4
2025-08-25T16:40	83.27778	0.48803	7.045	217.2
2025-08-25T16:50	83.26081	0.43988	6.467	198.4
2025-08-25T17:00	83.24392	0.48982	6.465	160.8
2025-08-25T17:10	83.22773	0.51214	5.931	170.8
2025-08-25T17:20	83.21404	0.60218	6.267	142.1
2025-08-25T17:30	83.19794	0.58754	5.858	186.1
2025-08-25T17:40	83.18309	0.62791	5.642	162.1
2025-08-25T17:50	83.17015	0.67914	5.169	154.8
2025-08-25T18:00	83.15301	0.65679	6.274	188.8
2025-08-25T18:10	83.13887	0.64327	5.145	186.5
2025-08-25T18:20	83.12116	0.67667	6.565	167.3
2025-08-25T18:30	83.10602	0.61109	6.170	207.5
2025-08-25T18:40	83.09148	0.52278	6.509	216.2
2025-08-25T18:50	83.07598	0.49234	5.760	193.3
2025-08-25T19:00	83.05837	0.45301	6.595	195.1
2025-08-25T19:10	83.04627	0.34275	6.511	227.8
2025-08-25T19:20	83.02906	0.35262	6.239	176.0
2025-08-25T19:30	83.02270	0.48700	6.334	111.2
2025-08-25T19:40	83.01529	0.58364	5.022	122.2
2025-08-25T19:50	83.00327	0.66931	5.754	139.0
2025-08-25T20:00	82.98962	0.74119	5.865	147.2
2025-08-25T20:10	82.97737	0.63248	6.532	227.4
2025-08-25T20:20	82.97007	0.49643	6.573	246.4
2025-08-25T20:30	82.95901	0.41073	5.514	223.6
2025-08-25T20:40	82.94129	0.34112	7.113	205.8
2025-08-25T20:50	82.92810	0.23620	6.675	224.4
2025-08-25T21:00	82.92033	0.11783	5.974	242.0
2025-08-25T21:10	82.92135	-0.05104	7.536	272.9
2025-08-25T21:20	82.91489	-0.22472	8.089	253.3
2025-08-25T21:30	82.91464	-0.41109	8.314	269.5
2025-08-25T21:40	82.90798	-0.57177	7.565	251.5
2025-08-25T21:50	82.89050	-0.59969	6.445	191.2
2025-08-25T22:00	82.86826	-0.55837	8.250	167.0
2025-08-25T22:10	82.84747	-0.54590	7.539	175.7
2025-08-25T22:20	82.83177	-0.52951	5.725	172.6
2025-08-25T22:30	82.81825	-0.51921	4.910	174.6
2025-08-25T22:40	82.80859	-0.60916	5.364	229.4
2025-08-25T22:50	82.80003	-0.69676	5.032	232.1
2025-08-25T23:00	82.78936	-0.80592	6.278	232.1
2025-08-25T23:10	82.77725	-0.92186	6.850	230.3
2025-08-25T23:20	82.76682	-1.04251	6.660	235.6
2025-08-25T23:30	82.75697	-1.16401	6.582	237.3
2025-08-25T23:40	82.74821	-1.29097	6.603	241.4
2025-08-25T23:50	82.73901	-1.44499	7.782	244.8
2025-08-26T00:00	82.74291	-1.59195	6.861	281.9
2025-08-26T00:10	82.74344	-1.75102	7.269	271.6
2025-08-26T00:20	82.72849	-1.86478	7.501	224.0
2025-08-26T00:30	82.71067	-1.94120	7.336	208.6
2025-08-26T00:40	82.69073	-1.96461	7.288	188.5
2025-08-26T00:50	82.67183	-1.98590	6.905	188.2
2025-08-26T01:00	82.65507	-2.03013	6.396	198.7
2025-08-26T01:10	82.64448	-2.14429	6.525	234.1
2025-08-26T01:20	82.63698	-2.27817	6.768	246.5
2025-08-26T01:30	82.63385	-2.41940	6.644	260.2
2025-08-26T01:40	82.63356	-2.56121	6.576	269.1
2025-08-26T01:50	82.64028	-2.73034	8.206	287.3
2025-08-26T02:00	82.65110	-2.89106	8.407	297.8
2025-08-26T02:10	82.65817	-3.03174	6.990	291.5
2025-08-26T02:20	82.65305	-3.17333	6.803	254.3
2025-08-26T02:30	82.64399	-3.29855	6.658	240.6
2025-08-26T02:40	82.62860	-3.36744	6.416	209.9
2025-08-26T02:50	82.61166	-3.41589	6.526	200.2
2025-08-26T03:00	82.59486	-3.46625	6.510	201.1
2025-08-26T03:10	82.57686	-3.44875	6.560	172.8
2025-08-26T03:20	82.56543	-3.53312	5.715	223.7
2025-08-26T03:30	82.56290	-3.65843	5.936	261.2
2025-08-26T03:40	82.55443	-3.77661	6.327	241.1
2025-08-26T03:50	82.55095	-3.90831	6.300	258.6
2025-08-26T04:00	82.54329	-4.01841	5.861	241.8
2025-08-26T04:10	82.52614	-4.06167	6.527	198.2
2025-08-26T04:20	82.51520	-4.15924	6.060	229.3
2025-08-26T04:30	82.50873	-4.29939	7.007	250.6
2025-08-26T04:40	82.50367	-4.45108	7.385	255.7
2025-08-26T04:50	82.48605	-4.55566	8.063	217.8
2025-08-26T05:00	82.47947	-4.67931	6.316	247.9
2025-08-26T05:10	82.46927	-4.80080	6.834	237.4
2025-08-26T05:20	82.45691	-4.90163	6.546	227.0
2025-08-26T05:30	82.44937	-5.02408	6.423	245.0
2025-08-26T05:40	82.44017	-5.12980	6.028	236.6
2025-08-26T05:50	82.43715	-5.29978	8.162	262.4
2025-08-26T06:00	82.43420	-5.41249	5.471	258.8
2025-08-26T06:10	82.42444	-5.50927	5.806	232.6
2025-08-26T06:20	82.41833	-5.61090	5.327	245.5
2025-08-26T06:30	82.41645	-5.76215	7.250	264.7
2025-08-26T06:40	82.42865	-5.85337	6.194	315.4
2025-08-26T06:50	82.42327	-5.97479	6.106	251.5
2025-08-26T07:00	82.42034	-6.07751	5.012	257.9
2025-08-26T07:10	82.42383	-6.16406	4.317	287.1
2025-08-26T07:20	82.42981	-6.12294	2.918	42.2
2025-08-26T07:30	82.43333	-6.09053	2.001	50.5
2025-08-26T07:40	82.43396	-6.08149	0.487	62.0
2025-08-26T07:50	82.43506	-6.07203	0.601	48.6
2025-08-26T08:00	82.43606	-6.06318	0.555	49.4
2025-08-26T08:10	82.43707	-6.05409	0.565	49.9
2025-08-26T08:20	82.43799	-6.04519	0.540	51.6
2025-08-26T08:30	82.43895	-6.03526	0.587	53.7
2025-08-26T08:40	82.43983	-6.02583	0.549	54.7
2025-08-26T08:50	82.44073	-6.01551	0.589	56.4
2025-08-26T09:00	82.44158	-6.00521	0.579	57.8
2025-08-26T09:10	82.44243	-5.99468	0.586	58.7
2025-08-26T09:20	82.44324	-5.98403	0.585	59.9
2025-08-26T09:30	82.44413	-5.97249	0.637	59.4
2025-08-26T09:40	82.44510	-5.96021	0.681	59.1
2025-08-26T09:50	82.44609	-5.94776	0.691	58.9
2025-08-26T10:00	82.44707	-5.93527	0.693	59.0
2025-08-26T10:10	82.44791	-5.92234	0.686	63.7
2025-08-26T10:20	82.44879	-5.90914	0.703	63.2
2025-08-26T10:30	82.44968	-5.89592	0.706	62.8
2025-08-26T10:40	82.45058	-5.88264	0.710	62.7
2025-08-26T10:50	82.45151	-5.86941	0.713	61.9
2025-08-26T11:00	82.45244	-5.85622	0.711	61.9
2025-08-26T11:10	82.45333	-5.84309	0.703	62.6
2025-08-26T11:20	82.45416	-5.82996	0.692	64.2
2025-08-26T11:30	82.45496	-5.81661	0.697	65.5
2025-08-26T11:40	82.45571	-5.80332	0.687	66.8
2025-08-26T11:50	82.45642	-5.79006	0.679	68.0
2025-08-26T12:00	82.45712	-5.77672	0.682	68.2
2025-08-26T12:10	82.45778	-5.76341	0.676	69.2
2025-08-26T12:20	82.45835	-5.75016	0.662	71.6
2025-08-26T12:30	82.45888	-5.73701	0.653	72.9
2025-08-26T12:40	82.45938	-5.72391	0.647	74.0
2025-08-26T12:50	82.45982	-5.71093	0.637	75.4
2025-08-26T13:00	82.46014	-5.69816	0.617	79.1
2025-08-26T13:10	82.46031	-5.68587	0.586	84.0
2025-08-26T13:20	82.46042	-5.67467	0.533	85.8
2025-08-26T13:30	82.46054	-5.66363	0.526	85.5
2025-08-26T13:40	82.46071	-5.65266	0.524	83.0
2025-08-26T13:50	82.46090	-5.64165	0.527	82.5
2025-08-26T14:00	82.46106	-5.63057	0.529	83.9
2025-08-26T14:10	82.46122	-5.61972	0.518	83.5
2025-08-26T14:20	82.46136	-5.60901	0.511	84.2
2025-08-26T14:30	82.46148	-5.59916	0.469	84.7
2025-08-26T14:40	82.46161	-5.58966	0.453	84.3
2025-08-26T14:50	82.46171	-5.58059	0.432	85.3
2025-08-26T15:00	82.46178	-5.57178	0.418	86.6
2025-08-26T15:10	82.46183	-5.56327	0.405	87.1
2025-08-26T15:20	82.46188	-5.55506	0.390	87.3
2025-08-26T15:30	82.46193	-5.54718	0.374	87.5
2025-08-26T15:40	82.46199	-5.53952	0.364	86.3
2025-08-26T15:50	82.46208	-5.53197	0.360	84.9
2025-08-26T16:00	82.46219	-5.52471	0.346	83.8
2025-08-26T16:10	82.46230	-5.51767	0.336	83.0
2025-08-26T16:20	82.46242	-5.51081	0.328	82.4
2025-08-26T16:30	82.46252	-5.50428	0.312	83.0
2025-08-26T16:40	82.46262	-5.49820	0.290	83.3
2025-08-26T16:50	82.46270	-5.49241	0.277	83.8
2025-08-26T17:00	82.46278	-5.48677	0.269	84.0
2025-08-26T17:10	82.46287	-5.48140	0.257	82.7
2025-08-26T17:20	82.46299	-5.47645	0.239	79.5
2025-08-26T17:30	82.46314	-5.47178	0.229	75.8
2025-08-26T17:40	82.46336	-5.46682	0.248	71.3
2025-08-26T17:50	82.46361	-5.46175	0.256	69.9
2025-08-26T18:00	82.46387	-5.45671	0.257	68.5
2025-08-26T18:10	82.46416	-5.45176	0.257	65.9
2025-08-26T18:20	82.46448	-5.44684	0.260	63.6
2025-08-26T18:30	82.46483	-5.44179	0.272	61.9
2025-08-26T18:40	82.46521	-5.43655	0.284	61.1
2025-08-26T18:50	82.46560	-5.43105	0.296	61.5
2025-08-26T19:00	82.46599	-5.42532	0.306	62.8
2025-08-26T19:10	82.46635	-5.41942	0.309	64.8
2025-08-26T19:20	82.46669	-5.41343	0.310	66.4
2025-08-26T19:30	82.46702	-5.40740	0.309	67.6
2025-08-26T19:40	82.46733	-5.40123	0.314	68.8
2025-08-26T19:50	82.46764	-5.39486	0.321	70.1
2025-08-26T20:00	82.46792	-5.38828	0.328	72.1
2025-08-26T20:10	82.46819	-5.38147	0.337	73.2
2025-08-26T20:20	82.46845	-5.37430	0.353	74.5
2025-08-26T20:30	82.46873	-5.36663	0.377	74.4
2025-08-26T20:40	82.46901	-5.35832	0.407	75.3
2025-08-26T20:50	82.46928	-5.34947	0.430	76.9
2025-08-26T21:00	82.46952	-5.34019	0.448	79.0
2025-08-26T21:10	82.46973	-5.33070	0.456	80.4
2025-08-26T21:20	82.46991	-5.32119	0.455	81.7
2025-08-26T21:30	82.47006	-5.31166	0.455	83.1
2025-08-26T21:40	82.47018	-5.30204	0.458	84.6
2025-08-26T21:50	82.47027	-5.29218	0.468	86.2
2025-08-26T22:00	82.47031	-5.28202	0.482	88.1
2025-08-26T22:10	82.47031	-5.27160	0.494	89.9
2025-08-26T22:20	82.47027	-5.26081	0.512	91.7
2025-08-26T22:30	82.47016	-5.24954	0.535	94.3
2025-08-26T22:40	82.46999	-5.23796	0.552	96.5
2025-08-26T22:50	82.46975	-5.22587	0.579	98.4
2025-08-26T23:00	82.46949	-5.21432	0.556	99.9
2025-08-26T23:10	82.46916	-5.20293	0.553	102.3
2025-08-26T23:20	82.46879	-5.19184	0.542	104.3
2025-08-26T23:30	82.46836	-5.18092	0.541	106.8
2025-08-26T23:40	82.46788	-5.17007	0.543	108.6
2025-08-26T23:50	82.46735	-5.15921	0.550	110.5
2025-08-27T00:00	82.46675	-5.14846	0.553	112.8
2025-08-27T00:10	82.46611	-5.13779	0.556	114.5
2025-08-27T00:20	82.46544	-5.12722	0.558	116.1
2025-08-27T00:30	82.46471	-5.11658	0.569	117.5
2025-08-27T00:40	82.46395	-5.10571	0.584	118.0
2025-08-27T00:50	82.46318	-5.09467	0.593	118.0
2025-08-27T01:00	82.46240	-5.08360	0.597	118.4
2025-08-27T01:10	82.46159	-5.07271	0.593	119.5
2025-08-27T01:20	82.46075	-5.06233	0.578	121.6
2025-08-27T01:30	82.45986	-5.05243	0.570	124.4
2025-08-27T01:40	82.45893	-5.04272	0.569	126.0
2025-08-27T01:50	82.45799	-5.03342	0.557	127.5
2025-08-27T02:00	82.45705	-5.02435	0.550	128.5
2025-08-27T02:10	82.45611	-5.01569	0.533	129.6
2025-08-27T02:20	82.45514	-5.00744	0.526	131.8
2025-08-27T02:30	82.45409	-4.99989	0.522	136.6
2025-08-27T02:40	82.45291	-4.99389	0.512	146.2
2025-08-27T02:50	82.45171	-4.98833	0.509	148.7
2025-08-27T03:00	82.45053	-4.98345	0.483	151.3
2025-08-27T03:10	82.44939	-4.97926	0.460	154.4
2025-08-27T03:20	82.44830	-4.97576	0.427	157.0
2025-08-27T03:30	82.44727	-4.97290	0.398	160.0
2025-08-27T03:40	82.44628	-4.97060	0.374	163.0
2025-08-27T03:50	82.44533	-4.96856	0.357	164.2
2025-08-27T04:00	82.44440	-4.96668	0.346	165.0
2025-08-27T04:10	82.44354	-4.96490	0.325	164.9
2025-08-27T04:20	82.44274	-4.96327	0.299	165.1
2025-08-27T04:30	82.44201	-4.96178	0.273	164.9
2025-08-27T04:40	82.44135	-4.96039	0.245	164.4
2025-08-27T04:50	82.44077	-4.95899	0.221	162.4
2025-08-27T05:00	82.44027	-4.95744	0.195	157.8
2025-08-27T05:10	82.43985	-4.95579	0.174	153.0
2025-08-27T05:20	82.43947	-4.95404	0.160	148.7
2025-08-27T05:30	82.43913	-4.95203	0.155	141.6
2025-08-27T05:40	82.43884	-4.94946	0.162	131.1
2025-08-27T05:50	82.43857	-4.94650	0.171	124.6
2025-08-27T06:00	82.43829	-4.94335	0.180	123.6
2025-08-27T06:10	82.43800	-4.94000	0.191	123.6
2025-08-27T06:20	82.43769	-4.93623	0.212	122.0
2025-08-27T06:30	82.43737	-4.93213	0.227	120.7
